ERP_ID,PROJECT_CODE,REGION,SERVICE_LINE,PLANNED_DAYS,ACTUAL_DAYS,BUDGET_PEN,REVENUE_PEN,ACTUAL_COST_PEN,PROFIT_PEN,KLOC,DEFECTS,PM_CODE,SYS_NODE
ERP-07086,PROJ-3561,Iquitos,Project Mgmt,109,141,24525,52229,30782,21447,38,32,PM_MEZA,SRV-NODE-2
ERP-07087,PROJ-2334,Tacna,Business Proc,129,132,33798,55572,46876,8696,29,10,PM_SOTO,SRV-NODE-9
ERP-07088,PROJ-3758,Puno,Project Mgmt,100,112,45800,87482,49447,38035,15,5,PM_SOTO,SRV-NODE-10
ERP-07089,PROJ-8820,Cajamarca,Business Proc,48,54,26928,52142,37033,15109,26,24,PM_RIVAS,SRV-NODE-3
ERP-07090,PROJ-9446,Cusco,Business Proc,174,229,87000,157438,111779,45659,43,22,PM_PEREZ,SRV-NODE-1
ERP-07091,PROJ-4342,Trujillo,Videoconference,99,109,30294,57037,42231,14806,3,4,PM_VEGA,SRV-NODE-7
ERP-07092,PROJ-3563,Cusco,Audiovisual,61,64,19032,35620,23508,12112,37,30,PM_MEZA,SRV-NODE-3
ERP-07093,PROJ-9002,Puno,Audiovisual,179,210,53342,86361,57043,29318,30,15,PM_SOTO,SRV-NODE-2
ERP-07094,PROJ-8700,Arequipa,Business Proc,23,28,9982,17138,10373,6765,38,26,PM_MEZA,SRV-NODE-9
ERP-07095,PROJ-7134,Trujillo,Project Mgmt,109,145,64310,138840,64319,74521,37,8,PM_PEREZ,SRV-NODE-5
ERP-07096,PROJ-8611,Lima,Audiovisual,48,58,20544,39103,25636,13467,50,77,PM_RIVAS,SRV-NODE-3
ERP-07097,PROJ-5160,Huancayo,Business Proc,56,62,14448,24841,18722,6119,31,24,PM_PEREZ,SRV-NODE-6
ERP-07098,PROJ-7061,Huancayo,Videoconference,91,100,53872,90672,61265,29407,14,15,PM_VEGA,SRV-NODE-7
ERP-07099,PROJ-6849,Iquitos,Business Proc,43,51,23392,50432,25048,25384,17,13,PM_RIVAS,SRV-NODE-6
ERP-07100,PROJ-2748,Iquitos,Project Mgmt,27,32,6264,11986,8538,3448,17,7,PM_RIVAS,SRV-NODE-9
ERP-07101,PROJ-4964,Puno,Audiovisual,82,88,47642,78364,53421,24943,26,11,PM_RIVAS,SRV-NODE-6
ERP-07102,PROJ-9376,Iquitos,Videoconference,165,184,81675,161236,104617,56619,41,4,PM_SOTO,SRV-NODE-2
ERP-07103,PROJ-7724,Lima,Audiovisual,42,44,21294,38109,26490,11619,47,49,PM_VEGA,SRV-NODE-6
ERP-07104,PROJ-9197,Cajamarca,Project Mgmt,164,186,74128,128794,91111,37683,9,12,PM_SOTO,SRV-NODE-7
ERP-07105,PROJ-8251,Trujillo,Business Proc,24,32,5520,9060,5584,3476,49,7,PM_RIVAS,SRV-NODE-10
ERP-07106,PROJ-1729,Huancayo,Business Proc,49,51,17738,36934,22813,14121,8,0,PM_PEREZ,SRV-NODE-7
ERP-07107,PROJ-7697,Trujillo,Audiovisual,166,222,38014,81582,46150,35432,37,39,PM_SOTO,SRV-NODE-9
ERP-07108,PROJ-6868,Huancayo,Videoconference,40,48,16320,30528,17720,12808,36,48,PM_MEZA,SRV-NODE-5
ERP-07109,PROJ-6233,Piura,Project Mgmt,21,26,10332,17123,12650,4473,42,4,PM_VEGA,SRV-NODE-8
ERP-07110,PROJ-9456,Lima,Audiovisual,113,115,42601,75641,47678,27963,12,10,PM_SOTO,SRV-NODE-6
ERP-07111,PROJ-9858,Cusco,Business Proc,174,182,56376,110141,77480,32661,6,2,PM_SOTO,SRV-NODE-2
ERP-07112,PROJ-8468,Puno,Business Proc,171,171,74214,147084,82310,64774,32,3,PM_MEZA,SRV-NODE-6
ERP-07113,PROJ-8870,Huancayo,Business Proc,33,44,12837,25725,17222,8503,21,19,PM_MEZA,SRV-NODE-5
ERP-07114,PROJ-1183,Piura,Project Mgmt,123,129,33579,57926,38460,19466,10,10,PM_PEREZ,SRV-NODE-7
ERP-07115,PROJ-8592,Tacna,Videoconference,60,77,28740,56072,37630,18442,17,20,PM_VEGA,SRV-NODE-1
ERP-07116,PROJ-8351,Puno,Audiovisual,165,192,97515,171790,109872,61918,24,12,PM_RIVAS,SRV-NODE-6
ERP-07117,PROJ-4084,Puno,Videoconference,173,179,64356,116592,89748,26844,9,13,PM_VEGA,SRV-NODE-5
ERP-07118,PROJ-1503,Puno,Audiovisual,120,145,40440,75614,52512,23102,11,16,PM_PEREZ,SRV-NODE-7
ERP-07119,PROJ-2599,Iquitos,Videoconference,32,37,8576,17366,10938,6428,43,62,PM_MEZA,SRV-NODE-4
ERP-07120,PROJ-1853,Cajamarca,Project Mgmt,139,152,77979,157033,79252,77781,27,29,PM_SOTO,SRV-NODE-7
ERP-07121,PROJ-6053,Piura,Project Mgmt,61,76,27206,50965,36926,14039,14,23,PM_MEZA,SRV-NODE-1
ERP-07122,PROJ-7762,Trujillo,Project Mgmt,54,64,17820,30729,20537,10192,32,30,PM_SOTO,SRV-NODE-10
ERP-07123,PROJ-9897,Huancayo,Business Proc,173,176,86327,169930,103457,66473,6,5,PM_VEGA,SRV-NODE-9
ERP-07124,PROJ-6943,Huancayo,Project Mgmt,44,49,13508,28236,13518,14718,16,7,PM_MEZA,SRV-NODE-8
ERP-07125,PROJ-8085,Cajamarca,Audiovisual,26,30,14248,22930,18655,4275,43,13,PM_VEGA,SRV-NODE-8
ERP-07126,PROJ-4147,Cajamarca,Project Mgmt,39,40,18057,31366,24910,6456,31,29,PM_VEGA,SRV-NODE-9
ERP-07127,PROJ-9596,Tacna,Business Proc,84,105,20496,41327,24907,16420,14,9,PM_MEZA,SRV-NODE-7
ERP-07128,PROJ-9524,Huancayo,Videoconference,113,124,56613,115312,68086,47226,40,16,PM_SOTO,SRV-NODE-7
ERP-07129,PROJ-4342,Cusco,Project Mgmt,134,158,38726,68557,43738,24819,15,26,PM_SOTO,SRV-NODE-10
ERP-07130,PROJ-6229,Cajamarca,Business Proc,134,160,63248,121000,64023,56977,35,30,PM_SOTO,SRV-NODE-7
ERP-07131,PROJ-1924,Huancayo,Videoconference,92,110,50140,82645,50686,31959,41,46,PM_VEGA,SRV-NODE-2
ERP-07132,PROJ-4019,Cusco,Audiovisual,101,131,34845,59863,36085,23778,8,12,PM_MEZA,SRV-NODE-2
ERP-07133,PROJ-3843,Lima,Audiovisual,132,135,41448,85206,41621,43585,6,5,PM_SOTO,SRV-NODE-3
ERP-07134,PROJ-2376,Puno,Audiovisual,36,36,16380,30155,21584,8571,48,40,PM_PEREZ,SRV-NODE-8
ERP-07135,PROJ-5052,Cusco,Business Proc,49,65,22295,43486,28689,14797,4,2,PM_SOTO,SRV-NODE-3
ERP-07136,PROJ-1316,Tacna,Project Mgmt,80,104,20320,36704,26447,10257,4,2,PM_PEREZ,SRV-NODE-9
ERP-07137,PROJ-5591,Puno,Videoconference,32,37,16000,33779,20069,13710,42,56,PM_PEREZ,SRV-NODE-1
ERP-07138,PROJ-6013,Arequipa,Business Proc,157,202,31714,55047,41781,13266,40,43,PM_RIVAS,SRV-NODE-4
ERP-07139,PROJ-9891,Lima,Videoconference,151,183,31257,57878,36724,21154,6,3,PM_RIVAS,SRV-NODE-8
ERP-07140,PROJ-2905,Trujillo,Audiovisual,40,43,14800,25134,17813,7321,32,3,PM_VEGA,SRV-NODE-3
ERP-07141,PROJ-5947,Cusco,Project Mgmt,133,145,72352,156813,76984,79829,49,55,PM_PEREZ,SRV-NODE-2
ERP-07142,PROJ-9428,Huancayo,Audiovisual,128,158,36352,61492,45141,16351,39,53,PM_VEGA,SRV-NODE-3
ERP-07143,PROJ-2388,Arequipa,Project Mgmt,56,59,26096,52036,30355,21681,4,3,PM_MEZA,SRV-NODE-1
ERP-07144,PROJ-5929,Arequipa,Audiovisual,63,68,27153,48239,35892,12347,19,30,PM_RIVAS,SRV-NODE-9
ERP-07145,PROJ-5964,Cajamarca,Business Proc,25,33,8850,18259,9258,9001,18,26,PM_MEZA,SRV-NODE-1
ERP-07146,PROJ-6503,Trujillo,Business Proc,68,78,19992,33384,27099,6285,15,21,PM_PEREZ,SRV-NODE-8
ERP-07147,PROJ-3424,Huancayo,Project Mgmt,39,47,12753,26563,14125,12438,40,27,PM_PEREZ,SRV-NODE-1
ERP-07148,PROJ-5805,Trujillo,Project Mgmt,147,181,78939,152077,106993,45084,16,8,PM_PEREZ,SRV-NODE-6
ERP-07149,PROJ-3517,Tacna,Business Proc,142,155,58930,118682,78858,39824,13,8,PM_VEGA,SRV-NODE-2
ERP-07150,PROJ-6582,Huancayo,Videoconference,95,102,39140,64411,45235,19176,3,2,PM_VEGA,SRV-NODE-6
ERP-07151,PROJ-9976,Puno,Audiovisual,83,100,29465,63340,40900,22440,35,9,PM_MEZA,SRV-NODE-8
ERP-07152,PROJ-7678,Tacna,Audiovisual,158,163,37762,67520,47510,20010,17,2,PM_RIVAS,SRV-NODE-9
ERP-07153,PROJ-6787,Cajamarca,Project Mgmt,81,90,25110,50694,27557,23137,12,6,PM_PEREZ,SRV-NODE-8
ERP-07154,PROJ-3826,Lima,Videoconference,99,104,48114,99624,67241,32383,14,18,PM_SOTO,SRV-NODE-1
ERP-07155,PROJ-1591,Cusco,Videoconference,131,138,43885,93505,50651,42854,36,33,PM_VEGA,SRV-NODE-1
ERP-07156,PROJ-8174,Arequipa,Business Proc,113,119,31753,55639,42508,13131,15,7,PM_SOTO,SRV-NODE-1
ERP-07157,PROJ-3461,Arequipa,Business Proc,60,79,28200,46906,28506,18400,3,4,PM_PEREZ,SRV-NODE-8
ERP-07158,PROJ-9237,Trujillo,Videoconference,113,142,39324,82443,53897,28546,10,3,PM_RIVAS,SRV-NODE-1
ERP-07159,PROJ-6194,Lima,Videoconference,129,166,28767,58669,33483,25186,19,22,PM_MEZA,SRV-NODE-8
ERP-07160,PROJ-3967,Lima,Audiovisual,91,113,34216,64209,44374,19835,7,6,PM_SOTO,SRV-NODE-5
ERP-07161,PROJ-4212,Cusco,Videoconference,148,154,69708,141782,78242,63540,24,16,PM_VEGA,SRV-NODE-5
ERP-07162,PROJ-8139,Lima,Project Mgmt,173,214,61242,109404,64297,45107,17,4,PM_RIVAS,SRV-NODE-1
ERP-07163,PROJ-1098,Arequipa,Videoconference,94,111,19834,43213,21748,21465,50,29,PM_SOTO,SRV-NODE-5
ERP-07164,PROJ-4242,Iquitos,Business Proc,121,157,67760,109628,85241,24387,31,28,PM_PEREZ,SRV-NODE-1
ERP-07165,PROJ-1674,Cusco,Project Mgmt,141,172,50337,100878,53000,47878,15,15,PM_PEREZ,SRV-NODE-10
ERP-07166,PROJ-6801,Tacna,Videoconference,73,78,34237,71100,40611,30489,22,19,PM_PEREZ,SRV-NODE-1
ERP-07167,PROJ-4840,Lima,Videoconference,96,120,23136,42936,29901,13035,38,27,PM_RIVAS,SRV-NODE-2
ERP-07168,PROJ-1126,Cusco,Project Mgmt,66,72,22704,42554,23279,19275,45,57,PM_MEZA,SRV-NODE-6
ERP-07169,PROJ-2148,Huancayo,Videoconference,166,187,94620,155989,97334,58655,34,48,PM_RIVAS,SRV-NODE-7
ERP-07170,PROJ-6289,Lima,Audiovisual,118,140,62894,122477,65374,57103,38,52,PM_VEGA,SRV-NODE-6
ERP-07171,PROJ-8375,Puno,Videoconference,112,133,49616,88670,66304,22366,8,2,PM_MEZA,SRV-NODE-8
ERP-07172,PROJ-2794,Arequipa,Project Mgmt,61,70,31720,59873,36532,23341,50,74,PM_RIVAS,SRV-NODE-8
ERP-07173,PROJ-7203,Iquitos,Business Proc,48,52,18096,34684,23654,11030,27,4,PM_VEGA,SRV-NODE-6
ERP-07174,PROJ-6790,Huancayo,Videoconference,46,61,25484,43151,33113,10038,11,12,PM_RIVAS,SRV-NODE-7
ERP-07175,PROJ-9665,Trujillo,Audiovisual,112,144,53088,108211,53753,54458,6,1,PM_VEGA,SRV-NODE-8
ERP-07176,PROJ-4503,Huancayo,Audiovisual,20,23,11980,25843,15381,10462,3,0,PM_VEGA,SRV-NODE-2
ERP-07177,PROJ-9433,Cajamarca,Business Proc,86,107,36034,70361,38645,31716,15,2,PM_PEREZ,SRV-NODE-4
ERP-07178,PROJ-7605,Puno,Videoconference,35,47,10290,18718,11583,7135,21,16,PM_RIVAS,SRV-NODE-3
ERP-07179,PROJ-9012,Cajamarca,Project Mgmt,133,176,71554,138682,96946,41736,10,14,PM_PEREZ,SRV-NODE-1
ERP-07180,PROJ-1995,Tacna,Videoconference,124,150,68944,110717,77254,33463,35,52,PM_RIVAS,SRV-NODE-10
ERP-07181,PROJ-5009,Huancayo,Audiovisual,180,191,95220,155109,103664,51445,12,3,PM_VEGA,SRV-NODE-3
ERP-07182,PROJ-6606,Puno,Audiovisual,94,119,30550,59328,35512,23816,21,15,PM_RIVAS,SRV-NODE-4
ERP-07183,PROJ-8528,Cajamarca,Videoconference,156,202,63024,123734,85883,37851,33,15,PM_PEREZ,SRV-NODE-8
ERP-07184,PROJ-7210,Arequipa,Videoconference,80,83,47280,89787,53538,36249,21,19,PM_VEGA,SRV-NODE-5
ERP-07185,PROJ-6705,Piura,Business Proc,20,23,6720,11063,9055,2008,31,12,PM_RIVAS,SRV-NODE-3
ERP-07186,PROJ-2099,Puno,Audiovisual,60,77,24180,45828,26815,19013,24,29,PM_MEZA,SRV-NODE-5
ERP-07187,PROJ-4344,Puno,Project Mgmt,174,204,98310,194745,134917,59828,24,12,PM_PEREZ,SRV-NODE-8
ERP-07188,PROJ-3438,Trujillo,Business Proc,175,202,97825,212822,103875,108947,25,44,PM_MEZA,SRV-NODE-1
ERP-07189,PROJ-7573,Cajamarca,Audiovisual,33,42,12771,23025,13017,10008,4,2,PM_VEGA,SRV-NODE-10
ERP-07190,PROJ-7062,Puno,Videoconference,91,109,42588,76796,43437,33359,36,20,PM_VEGA,SRV-NODE-6
ERP-07191,PROJ-2078,Cajamarca,Audiovisual,128,129,37248,81184,48843,32341,7,2,PM_VEGA,SRV-NODE-5
ERP-07192,PROJ-8381,Puno,Project Mgmt,79,90,32232,65233,35147,30086,34,29,PM_MEZA,SRV-NODE-9
ERP-07193,PROJ-1341,Cajamarca,Videoconference,98,98,23618,47047,29797,17250,35,5,PM_VEGA,SRV-NODE-9
ERP-07194,PROJ-9569,Cusco,Audiovisual,96,108,26496,57102,27444,29658,32,37,PM_MEZA,SRV-NODE-2
ERP-07195,PROJ-5654,Arequipa,Audiovisual,153,175,82008,134481,87367,47114,14,23,PM_PEREZ,SRV-NODE-2
ERP-07196,PROJ-2543,Arequipa,Audiovisual,74,92,30710,67351,37844,29507,11,17,PM_MEZA,SRV-NODE-4
ERP-07197,PROJ-1424,Puno,Videoconference,40,52,22840,49183,25011,24172,26,30,PM_SOTO,SRV-NODE-2
ERP-07198,PROJ-8355,Arequipa,Audiovisual,21,26,4200,8173,5814,2359,23,15,PM_SOTO,SRV-NODE-6
ERP-07199,PROJ-6106,Cajamarca,Business Proc,61,73,29036,53652,32565,21087,47,53,PM_VEGA,SRV-NODE-4
ERP-07200,PROJ-9902,Iquitos,Project Mgmt,84,111,45948,97634,61101,36533,25,7,PM_MEZA,SRV-NODE-10
ERP-07201,PROJ-7859,Lima,Videoconference,168,177,76104,142371,88291,54080,10,2,PM_PEREZ,SRV-NODE-1
ERP-07202,PROJ-9272,Piura,Project Mgmt,117,117,44343,85825,55426,30399,38,19,PM_VEGA,SRV-NODE-9
ERP-07203,PROJ-7128,Huancayo,Project Mgmt,141,157,70500,128488,88108,40380,31,4,PM_VEGA,SRV-NODE-5
ERP-07204,PROJ-1713,Tacna,Project Mgmt,150,200,67500,125005,82249,42756,41,43,PM_PEREZ,SRV-NODE-5
ERP-07205,PROJ-9873,Cusco,Business Proc,100,119,28500,52910,29088,23822,36,30,PM_PEREZ,SRV-NODE-8
ERP-07206,PROJ-3846,Lima,Project Mgmt,122,143,39528,72483,46595,25888,27,39,PM_VEGA,SRV-NODE-2
ERP-07207,PROJ-2597,Puno,Audiovisual,99,124,57321,95693,76233,19460,24,36,PM_VEGA,SRV-NODE-10
ERP-07208,PROJ-3879,Trujillo,Videoconference,80,91,20320,41037,26770,14267,42,35,PM_MEZA,SRV-NODE-3
ERP-07209,PROJ-3507,Piura,Project Mgmt,28,30,13636,22398,14964,7434,48,80,PM_RIVAS,SRV-NODE-5
ERP-07210,PROJ-3780,Trujillo,Project Mgmt,178,225,101638,214572,131188,83384,14,1,PM_VEGA,SRV-NODE-1
ERP-07211,PROJ-8017,Arequipa,Business Proc,132,161,46596,88597,46975,41622,50,30,PM_VEGA,SRV-NODE-8
ERP-07212,PROJ-5623,Cajamarca,Project Mgmt,116,143,38860,82068,39222,42846,15,25,PM_PEREZ,SRV-NODE-4
ERP-07213,PROJ-7590,Lima,Audiovisual,119,133,46291,84857,62237,22620,33,11,PM_RIVAS,SRV-NODE-5
ERP-07214,PROJ-9878,Cajamarca,Business Proc,74,86,32116,60622,36869,23753,17,15,PM_PEREZ,SRV-NODE-9
ERP-07215,PROJ-7673,Puno,Audiovisual,134,141,42746,91723,44106,47617,5,7,PM_PEREZ,SRV-NODE-8
ERP-07216,PROJ-3994,Tacna,Videoconference,113,152,54805,90411,71041,19370,23,12,PM_VEGA,SRV-NODE-1
ERP-07217,PROJ-8896,Arequipa,Audiovisual,68,77,28968,58058,38215,19843,38,47,PM_VEGA,SRV-NODE-9
ERP-07218,PROJ-4863,Iquitos,Videoconference,58,66,27956,60951,36691,24260,28,25,PM_MEZA,SRV-NODE-1
ERP-07219,PROJ-7208,Iquitos,Business Proc,105,136,25935,55911,31147,24764,5,2,PM_VEGA,SRV-NODE-7
ERP-07220,PROJ-4160,Iquitos,Videoconference,131,165,34584,69586,46233,23353,48,39,PM_PEREZ,SRV-NODE-9
ERP-07221,PROJ-6238,Lima,Business Proc,59,77,24603,49413,32952,16461,4,3,PM_PEREZ,SRV-NODE-6
ERP-07222,PROJ-6543,Huancayo,Project Mgmt,54,58,11124,18952,14962,3990,11,15,PM_MEZA,SRV-NODE-5
ERP-07223,PROJ-5765,Huancayo,Videoconference,23,30,9660,19346,9784,9562,40,46,PM_VEGA,SRV-NODE-4
ERP-07224,PROJ-7397,Tacna,Audiovisual,44,54,22440,42615,27137,15478,24,27,PM_MEZA,SRV-NODE-7
ERP-07225,PROJ-4781,Trujillo,Project Mgmt,70,92,18550,33891,19858,14033,29,6,PM_VEGA,SRV-NODE-3
ERP-07226,PROJ-9117,Puno,Business Proc,66,84,37620,78126,50357,27769,39,67,PM_PEREZ,SRV-NODE-9
ERP-07227,PROJ-3993,Trujillo,Audiovisual,103,132,51191,99204,52573,46631,49,26,PM_PEREZ,SRV-NODE-7
ERP-07228,PROJ-6295,Cusco,Business Proc,159,188,57399,99238,63101,36137,20,12,PM_SOTO,SRV-NODE-5
ERP-07229,PROJ-2503,Puno,Videoconference,178,221,72268,123750,75002,48748,12,10,PM_SOTO,SRV-NODE-3
ERP-07230,PROJ-9163,Iquitos,Videoconference,44,55,15004,28043,19714,8329,32,28,PM_VEGA,SRV-NODE-2
ERP-07231,PROJ-7890,Arequipa,Videoconference,28,31,15624,27423,21342,6081,9,7,PM_MEZA,SRV-NODE-6
ERP-07232,PROJ-8979,Lima,Business Proc,23,27,6325,10150,7733,2417,14,5,PM_MEZA,SRV-NODE-8
ERP-07233,PROJ-2419,Huancayo,Project Mgmt,165,185,43065,88226,46341,41885,46,16,PM_MEZA,SRV-NODE-2
ERP-07234,PROJ-9039,Piura,Project Mgmt,103,116,33578,58265,44012,14253,45,76,PM_SOTO,SRV-NODE-4
ERP-07235,PROJ-3807,Iquitos,Videoconference,51,60,25041,47474,27247,20227,44,39,PM_PEREZ,SRV-NODE-7
ERP-07236,PROJ-4419,Trujillo,Audiovisual,130,164,59410,112223,68846,43377,38,50,PM_RIVAS,SRV-NODE-10
ERP-07237,PROJ-7337,Piura,Project Mgmt,27,31,11178,20280,14990,5290,35,7,PM_PEREZ,SRV-NODE-3
ERP-07238,PROJ-8735,Trujillo,Audiovisual,110,116,30800,58808,38800,20008,17,22,PM_VEGA,SRV-NODE-7
ERP-07239,PROJ-9248,Piura,Business Proc,169,215,76557,143458,102768,40690,40,69,PM_PEREZ,SRV-NODE-3
ERP-07240,PROJ-4166,Puno,Project Mgmt,97,112,21728,35961,30086,5875,44,30,PM_PEREZ,SRV-NODE-4
ERP-07241,PROJ-2255,Iquitos,Project Mgmt,174,177,96918,163414,117976,45438,4,5,PM_PEREZ,SRV-NODE-4
ERP-07242,PROJ-5411,Puno,Project Mgmt,176,225,41008,67539,51818,15721,13,8,PM_VEGA,SRV-NODE-4
ERP-07243,PROJ-7887,Iquitos,Business Proc,138,173,54648,108696,73297,35399,13,21,PM_VEGA,SRV-NODE-2
ERP-07244,PROJ-9867,Arequipa,Business Proc,81,106,26730,44996,35726,9270,24,21,PM_SOTO,SRV-NODE-6
ERP-07245,PROJ-4330,Cajamarca,Business Proc,90,106,21150,44520,23658,20862,20,13,PM_RIVAS,SRV-NODE-3
ERP-07246,PROJ-5670,Puno,Project Mgmt,100,108,58900,100095,63273,36822,36,26,PM_SOTO,SRV-NODE-5
ERP-07247,PROJ-1579,Arequipa,Audiovisual,36,43,7992,15452,8863,6589,9,4,PM_PEREZ,SRV-NODE-6
ERP-07248,PROJ-7962,Arequipa,Videoconference,164,190,78228,136006,97517,38489,10,17,PM_VEGA,SRV-NODE-1
ERP-07249,PROJ-6628,Puno,Audiovisual,30,35,13650,26088,14278,11810,48,15,PM_PEREZ,SRV-NODE-9
ERP-07250,PROJ-5575,Trujillo,Business Proc,165,186,72270,135017,82416,52601,11,12,PM_MEZA,SRV-NODE-10
ERP-07251,PROJ-3129,Arequipa,Audiovisual,153,177,49266,105723,63011,42712,10,16,PM_PEREZ,SRV-NODE-1
ERP-07252,PROJ-7097,Lima,Business Proc,138,148,28290,53265,39474,13791,16,21,PM_SOTO,SRV-NODE-7
ERP-07253,PROJ-6668,Cajamarca,Project Mgmt,74,84,19166,31124,26567,4557,39,21,PM_RIVAS,SRV-NODE-4
ERP-07254,PROJ-7223,Cusco,Audiovisual,166,168,92960,193325,129981,63344,36,12,PM_SOTO,SRV-NODE-7
ERP-07255,PROJ-6599,Iquitos,Audiovisual,110,138,57860,108323,59065,49258,33,46,PM_PEREZ,SRV-NODE-5
ERP-07256,PROJ-2309,Trujillo,Videoconference,93,123,22413,46759,23752,23007,46,34,PM_MEZA,SRV-NODE-7
ERP-07257,PROJ-8587,Cajamarca,Project Mgmt,150,200,41550,88178,49343,38835,5,4,PM_VEGA,SRV-NODE-4
ERP-07258,PROJ-8553,Huancayo,Business Proc,142,173,73414,155062,78456,76606,14,7,PM_MEZA,SRV-NODE-7
ERP-07259,PROJ-2863,Piura,Audiovisual,173,214,86327,186583,89484,97099,28,48,PM_MEZA,SRV-NODE-6
ERP-07260,PROJ-3625,Trujillo,Videoconference,73,82,28105,45026,33215,11811,50,67,PM_MEZA,SRV-NODE-9
ERP-07261,PROJ-6619,Huancayo,Project Mgmt,53,70,26553,43151,34169,8982,21,28,PM_RIVAS,SRV-NODE-8
ERP-07262,PROJ-2216,Puno,Audiovisual,149,159,54236,104620,69001,35619,32,38,PM_RIVAS,SRV-NODE-6
ERP-07263,PROJ-4113,Huancayo,Audiovisual,156,196,91884,188926,109889,79037,4,2,PM_RIVAS,SRV-NODE-8
ERP-07264,PROJ-7523,Tacna,Videoconference,120,120,54480,118786,55465,63321,36,18,PM_VEGA,SRV-NODE-7
ERP-07265,PROJ-6576,Tacna,Videoconference,141,182,77127,165100,96584,68516,33,33,PM_RIVAS,SRV-NODE-8
ERP-07266,PROJ-5569,Iquitos,Videoconference,63,74,20916,35920,25788,10132,14,1,PM_VEGA,SRV-NODE-9
ERP-07267,PROJ-7353,Huancayo,Audiovisual,73,85,41829,80334,52087,28247,22,35,PM_VEGA,SRV-NODE-1
ERP-07268,PROJ-3043,Tacna,Videoconference,40,52,21400,45531,28224,17307,17,7,PM_VEGA,SRV-NODE-4
ERP-07269,PROJ-4944,Trujillo,Audiovisual,20,20,4440,9038,5523,3515,5,1,PM_MEZA,SRV-NODE-2
ERP-07270,PROJ-9999,Huancayo,Business Proc,63,77,32508,61375,44077,17298,16,13,PM_SOTO,SRV-NODE-5
ERP-07271,PROJ-9361,Lima,Business Proc,26,32,15522,30147,18045,12102,17,22,PM_PEREZ,SRV-NODE-3
ERP-07272,PROJ-7796,Arequipa,Business Proc,21,25,4389,9644,4394,5250,7,0,PM_RIVAS,SRV-NODE-6
ERP-07273,PROJ-1335,Trujillo,Audiovisual,72,87,38880,67250,45950,21300,8,4,PM_RIVAS,SRV-NODE-1
ERP-07274,PROJ-5388,Huancayo,Audiovisual,32,43,7264,13734,7344,6390,42,24,PM_VEGA,SRV-NODE-3
ERP-07275,PROJ-9615,Piura,Business Proc,158,211,45978,91966,57965,34001,47,46,PM_SOTO,SRV-NODE-8
ERP-07276,PROJ-3707,Piura,Business Proc,162,217,69660,132477,72233,60244,25,2,PM_RIVAS,SRV-NODE-6
ERP-07277,PROJ-4986,Trujillo,Business Proc,79,81,19118,41855,26474,15381,22,35,PM_VEGA,SRV-NODE-10
ERP-07278,PROJ-2915,Puno,Project Mgmt,108,122,30024,55722,31079,24643,11,18,PM_MEZA,SRV-NODE-2
ERP-07279,PROJ-6157,Cusco,Project Mgmt,56,75,16016,31710,18320,13390,44,43,PM_VEGA,SRV-NODE-8
ERP-07280,PROJ-3684,Cajamarca,Videoconference,62,68,34100,74924,34534,40390,4,6,PM_SOTO,SRV-NODE-10
ERP-07281,PROJ-2393,Tacna,Audiovisual,79,105,35708,64040,43524,20516,3,0,PM_RIVAS,SRV-NODE-6
ERP-07282,PROJ-1677,Piura,Audiovisual,112,115,33152,71252,34208,37044,31,51,PM_VEGA,SRV-NODE-2
ERP-07283,PROJ-2735,Puno,Audiovisual,164,203,75112,124176,95811,28365,47,31,PM_MEZA,SRV-NODE-5
ERP-07284,PROJ-3692,Trujillo,Videoconference,119,155,56525,97700,57905,39795,36,63,PM_PEREZ,SRV-NODE-3
ERP-07285,PROJ-8123,Piura,Business Proc,41,46,20869,40092,20945,19147,20,17,PM_PEREZ,SRV-NODE-5
ERP-07286,PROJ-8308,Huancayo,Audiovisual,90,109,43470,72943,57040,15903,23,35,PM_RIVAS,SRV-NODE-10
ERP-07287,PROJ-1260,Cajamarca,Business Proc,147,158,31164,66728,36099,30629,19,26,PM_RIVAS,SRV-NODE-9
ERP-07288,PROJ-7985,Puno,Audiovisual,72,85,29376,61536,30654,30882,35,21,PM_VEGA,SRV-NODE-6
ERP-07289,PROJ-6815,Tacna,Business Proc,147,156,49245,80247,65595,14652,16,2,PM_SOTO,SRV-NODE-3
ERP-07290,PROJ-4875,Arequipa,Videoconference,116,153,45820,90512,51509,39003,38,26,PM_SOTO,SRV-NODE-5
ERP-07291,PROJ-8873,Arequipa,Project Mgmt,102,127,52836,102067,55843,46224,48,70,PM_RIVAS,SRV-NODE-6
ERP-07292,PROJ-5790,Iquitos,Business Proc,54,59,23382,46254,25678,20576,48,15,PM_RIVAS,SRV-NODE-5
ERP-07293,PROJ-6498,Cajamarca,Videoconference,113,139,27685,47344,34946,12398,34,13,PM_MEZA,SRV-NODE-5
ERP-07294,PROJ-6177,Piura,Project Mgmt,103,137,54178,100371,70314,30057,10,3,PM_PEREZ,SRV-NODE-5
ERP-07295,PROJ-3894,Puno,Audiovisual,85,109,34255,69094,38903,30191,43,7,PM_RIVAS,SRV-NODE-10
ERP-07296,PROJ-4563,Trujillo,Business Proc,136,165,31552,60518,38185,22333,39,51,PM_RIVAS,SRV-NODE-6
