PLANNED_DAYS,BUDGET_PEN,KLOC,ACTUAL_DAYS_PRED,ACTUAL_COST_PEN_PRED,DEFECTS_PRED,ACTUAL_DAYS_REAL,ACTUAL_COST_PEN_REAL,DEFECTS_REAL,RETRASO_REAL,SOBRECOSTO_REAL,DENSIDAD_DEFECTOS_REAL,RETRASO_PRED,SOBRECOSTO_PRED,DENSIDAD_DEFECTOS_PRED
93,19065,4,,,,97,20466,2,4.301075268817205,7.348544453186467,0.5,,,
45,10350,33,,,,53,10451,4,17.77777777777778,0.9758454106280192,0.12121212121212122,,,
153,70992,25,,,,199,77712,21,30.065359477124183,9.465855307640297,0.84,,,
29,12064,19,,,,36,12566,10,24.137931034482758,4.161140583554376,0.5263157894736842,,,
171,53694,22,,,,192,63076,11,12.280701754385964,17.47308824077178,0.5,,,
76,34580,48,,,,94,47892,19,23.684210526315788,38.496240601503764,0.3958333333333333,,,
160,61760,13,,,,163,85392,14,1.875,38.26424870466321,1.0769230769230769,,,
53,23002,8,,,,61,25420,8,15.09433962264151,10.512129380053908,1.0,,,
98,52136,40,114.89213817631324,62817.79869901435,37.597589782329734,130,61802,45,32.6530612244898,18.539972379929416,1.125,17.23687569011555,20.48833569705069,0.9399397445582434
166,79846,7,,,,206,93722,11,24.096385542168676,17.378453523031837,1.5714285714285714,,,
126,43344,18,,,,132,47918,12,4.761904761904762,10.552787006275379,0.6666666666666666,,,
30,8250,50,,,,33,9760,29,10.0,18.303030303030305,0.58,,,
157,48199,16,183.30345921046109,58076.413484291355,15.531445790559793,201,65971,26,28.02547770700637,36.87213427664474,1.625,16.75379567545292,20.49298426168874,0.9707153619099871
149,37399,36,,,,168,45345,41,12.751677852348994,21.246557394582744,1.1388888888888888,,,
125,62125,20,,,,166,86835,6,32.800000000000004,39.774647887323944,0.3,,,
146,36062,34,,,,168,37990,38,15.068493150684931,5.346347956297488,1.1176470588235294,,,
81,30537,39,93.83376060406842,36621.98786982921,36.68550332095052,89,37154,42,9.876543209876543,21.668795232013625,1.0769230769230769,15.844148893911624,19.92660664056459,0.9406539313064235
89,48238,47,102.52115669489703,58120.71052910342,44.919144458667986,105,66240,42,17.97752808988764,37.319126000248765,0.8936170212765957,15.19231089314273,20.487396925874656,0.9557264778439997
41,20008,21,,,,48,27289,24,17.073170731707318,36.39044382247101,1.1428571428571428,,,
32,7872,22,,,,33,8584,33,3.125,9.044715447154472,1.5,,,
52,15288,26,,,,58,20434,7,11.538461538461538,33.660387231815804,0.2692307692307692,,,
27,7344,8,,,,28,8400,2,3.7037037037037033,14.37908496732026,0.25,,,
173,76639,37,,,,222,84875,35,28.32369942196532,10.746486775662522,0.9459459459459459,,,
78,18174,43,91.11504572241265,22109.81060029747,39.17098263393875,103,22483,41,32.05128205128205,23.709695168922636,0.9534883720930233,16.814161182580314,21.65627049795021,0.9109530845102035
97,51604,9,113.38213768677338,61709.67526356553,8.77001585011465,102,54221,11,5.154639175257731,5.071312301371987,1.2222222222222223,16.888801738941623,19.583123912033038,0.9744462055682944
61,20496,45,72.28280231608717,25107.565054633666,42.77248260238119,65,25814,76,6.557377049180328,25.946526151444182,1.6888888888888889,18.496397239487166,22.499829501530375,0.9504996133862487
26,11570,5,,,,33,13930,7,26.923076923076923,20.397579948141743,1.4,,,
164,90692,22,,,,219,115394,18,33.53658536585366,27.237242535173994,0.8181818181818182,,,
169,47996,3,,,,177,59405,5,4.733727810650888,23.770730894241186,1.6666666666666667,,,
174,50112,41,,,,223,66896,47,28.160919540229884,33.49297573435505,1.146341463414634,,,
106,41128,36,,,,132,41202,14,24.528301886792452,0.17992608441937366,0.3888888888888889,,,
140,29820,9,,,,143,39826,1,2.142857142857143,33.55466130114018,0.1111111111111111,,,
141,63309,43,,,,141,66052,6,0.0,4.3327173071759155,0.13953488372093023,,,
74,30340,24,,,,89,37522,23,20.27027027027027,23.671720500988794,0.9583333333333334,,,
128,59776,33,,,,172,72399,41,34.375,21.117170770877944,1.2424242424242424,,,
32,8064,19,,,,37,8482,29,15.625,5.183531746031746,1.5263157894736843,,,
103,50882,20,,,,137,67367,20,33.00970873786408,32.398490625368495,1.0,,,
52,19292,37,,,,64,22458,12,23.076923076923077,16.410947543023013,0.32432432432432434,,,
121,53603,9,,,,151,72763,3,24.793388429752067,35.74426804469899,0.3333333333333333,,,
115,52785,29,,,,129,70018,36,12.173913043478262,32.64753244292886,1.2413793103448276,,,
23,7935,24,26.96875372047022,9973.9281233843,21.221136864528162,24,8648,4,4.3478260869565215,8.985507246376812,0.16666666666666666,17.255450958566183,25.695376476172644,0.8842140360220068
114,65322,19,,,,135,78527,14,18.421052631578945,20.2152414194299,0.7368421052631579,,,
47,22795,11,,,,62,24204,11,31.914893617021278,6.181180083351612,1.0,,,
71,38056,5,,,,77,50380,2,8.450704225352112,32.38385537103216,0.4,,,
66,13398,19,,,,76,16870,20,15.151515151515152,25.914315569487982,1.0526315789473684,,,
23,8395,16,,,,26,8686,10,13.043478260869565,3.4663490172721856,0.625,,,
85,24735,45,,,,101,29884,10,18.823529411764707,20.81665655953103,0.2222222222222222,,,
129,54954,4,150.00891731525527,66044.98324592198,2.9723180959153535,160,67336,2,24.031007751937985,22.531571860101177,0.5,16.28598241492657,20.182303828514712,0.7430795239788384
136,74120,4,,,,158,84302,0,16.176470588235293,13.737182946573126,0.0,,,
91,18655,16,106.70752054948602,22221.110058990438,14.448567195931526,101,19439,7,10.989010989010989,4.202626641651032,0.4375,17.26101159284178,19.116108598179782,0.9030354497457204
123,55473,31,,,,158,69325,19,28.455284552845526,24.970706469814143,0.6129032258064516,,,
130,72670,20,,,,145,97496,29,11.538461538461538,34.16265308930783,1.45,,,
27,9153,46,,,,35,9493,39,29.629629629629626,3.714629083360647,0.8478260869565217,,,
85,36550,12,99.320719912279,44006.929739060695,11.237344767886981,105,45597,4,23.52941176470588,24.752393980848154,0.3333333333333333,16.847905779151766,20.40199655009766,0.9364453973239151
91,25662,36,106.69335926485138,30639.25551940179,33.021468316900894,103,34071,47,13.186813186813188,32.768295534252985,1.3055555555555556,17.245449741594925,19.395431063057405,0.9172630088028026
173,94977,3,,,,193,116407,5,11.560693641618498,22.563357444433915,1.6666666666666667,,,
137,74939,45,161.79196550655865,89809.07845795713,41.84554441388076,183,98857,24,33.57664233576642,31.9166255220913,0.5333333333333333,18.09632518726909,19.84291017755392,0.929900986975128
114,24282,13,,,,114,29456,15,0.0,21.307964747549626,1.1538461538461537,,,
25,14925,47,,,,33,17674,71,32.0,18.418760469011726,1.5106382978723405,,,
159,78387,46,,,,186,108824,28,16.9811320754717,38.82914258741883,0.6086956521739131,,,
120,25320,19,140.27391443350143,30638.77034803282,17.001535511998124,156,26143,12,30.0,3.2503949447077405,0.631578947368421,16.894928694584525,21.00620200644874,0.8948176585262171
149,65262,39,,,,181,76199,31,21.476510067114095,16.758603781679998,0.7948717948717948,,,
157,64841,16,,,,166,84737,23,5.7324840764331215,30.684289261424098,1.4375,,,
126,30996,19,,,,166,31050,2,31.746031746031743,0.17421602787456447,0.10526315789473684,,,
57,13509,32,,,,72,16695,5,26.31578947368421,23.584277148567622,0.15625,,,
60,17400,16,,,,65,21405,22,8.333333333333332,23.017241379310345,1.375,,,
72,38520,23,,,,79,52777,33,9.722222222222223,37.01194184839044,1.434782608695652,,,
145,81780,48,,,,156,90871,39,7.586206896551724,11.1164098801663,0.8125,,,
169,68614,5,,,,205,95222,8,21.301775147928996,38.779257877401115,1.6,,,
42,24654,32,,,,48,31336,12,14.285714285714285,27.10310700089235,0.375,,,
178,83304,40,,,,189,93802,6,6.179775280898876,12.60203591664266,0.15,,,
100,28400,38,115.67025608779323,33768.32460934049,34.494256086847045,105,30174,6,5.0,6.246478873239437,0.15789473684210525,15.670256087793232,18.90255144133975,0.907743581232817
129,61017,48,,,,132,71305,73,2.3255813953488373,16.860874838159855,1.5208333333333333,,,
83,21912,33,,,,83,30045,48,0.0,37.11664841182913,1.4545454545454546,,,
112,35168,28,,,,134,41934,37,19.642857142857142,19.239080982711556,1.3214285714285714,,,
99,57123,25,,,,105,73940,6,6.0606060606060606,29.439980393186634,0.24,,,
42,8736,40,,,,45,8967,14,7.142857142857142,2.644230769230769,0.35,,,
70,39060,37,,,,77,48233,28,10.0,23.484383000512032,0.7567567567567568,,,
162,46332,49,189.56512296671127,55426.59902819607,45.587546383771254,182,54723,12,12.345679012345679,18.110593110593108,0.24489795918367346,17.01550800414276,19.62919586505238,0.9303580894647194
55,25630,43,,,,66,32688,46,20.0,27.53804135778385,1.069767441860465,,,
86,50654,22,,,,99,66710,34,15.11627906976744,31.697398033718954,1.5454545454545454,,,
64,23872,23,,,,77,25998,26,20.3125,8.90583109919571,1.1304347826086956,,,
46,17158,35,,,,55,19055,12,19.565217391304348,11.056067140692388,0.34285714285714286,,,
171,84645,16,,,,173,103706,4,1.1695906432748537,22.518754799456552,0.25,,,
118,37406,30,,,,145,38756,18,22.88135593220339,3.609046677003689,0.6,,,
153,47889,19,,,,206,49957,30,34.64052287581699,4.318319447054647,1.5789473684210527,,,
127,58166,39,,,,134,58218,17,5.511811023622047,0.08939930543616545,0.4358974358974359,,,
173,99821,12,,,,206,111330,11,19.07514450867052,11.529638052113283,0.9166666666666666,,,
149,43210,44,,,,182,55264,78,22.14765100671141,27.89632029622772,1.7727272727272727,,,
53,31323,16,,,,60,31962,5,13.20754716981132,2.040034479455991,0.3125,,,
136,40800,37,,,,183,41643,59,34.55882352941176,2.066176470588235,1.5945945945945945,,,
94,34216,25,,,,110,45553,35,17.02127659574468,33.13362169745149,1.4,,,
85,34935,24,99.62642017694675,42521.508112900265,21.71877252668365,110,46765,5,29.411764705882355,33.86288822098182,0.20833333333333334,17.20755314934912,21.7160673047095,0.9049488552784855
173,41693,38,,,,174,55512,53,0.5780346820809248,33.14465257956971,1.394736842105263,,,
37,20757,34,41.570038209969724,24894.719661027604,32.240800846696956,44,24418,24,18.91891891891892,17.63742351977646,0.7058823529411765,12.351454621539794,19.93409288927882,0.9482588484322634
51,15351,22,,,,52,21035,25,1.9607843137254901,37.02690378476972,1.1363636363636365,,,
71,33441,20,,,,84,45159,27,18.30985915492958,35.04081815735176,1.35,,,
80,24400,46,,,,81,31697,41,1.25,29.905737704918035,0.8913043478260869,,,
160,79360,21,,,,178,85491,23,11.25,7.725554435483871,1.0952380952380953,,,
44,19404,21,,,,55,19873,15,25.0,2.417027417027417,0.7142857142857143,,,
29,8468,37,,,,29,11529,54,0.0,36.147850732168166,1.4594594594594594,,,
117,26325,31,,,,139,28486,31,18.803418803418804,8.208926875593543,1.0,,,
44,26312,30,51.34562800924346,31360.775289460245,28.18837557193809,56,32755,22,27.27272727272727,24.4869261173609,0.7333333333333333,16.69460911191696,19.188109187671955,0.939612519064603
55,26950,29,,,,68,37420,16,23.636363636363637,38.849721706864564,0.5517241379310345,,,
88,51744,9,,,,94,54919,7,6.8181818181818175,6.135977118119975,0.7777777777777778,,,
23,9913,16,26.904315136251114,11422.829628734375,13.883753591991901,23,13686,5,0.0,38.061131847069504,0.3125,16.975283201091802,15.23080428461994,0.8677345994994938
127,70993,10,149.5193176669294,85603.38908972061,8.228960331476555,157,83577,17,23.62204724409449,17.725691265336017,1.7,17.731746194432596,20.580041820631067,0.8228960331476556
54,24192,38,,,,61,29310,38,12.962962962962962,21.15575396825397,1.0,,,
65,23010,34,,,,66,26593,40,1.5384615384615385,15.57149065623642,1.1764705882352942,,,
26,11336,21,,,,31,13101,19,19.230769230769234,15.56986591390261,0.9047619047619048,,,
44,14696,7,,,,52,16552,10,18.181818181818183,12.629286880783885,1.4285714285714286,,,
37,10027,25,,,,45,11927,18,21.62162162162162,18.94883813703002,0.72,,,
178,35778,15,208.2196011975075,43031.650625979,14.278901180504068,234,44108,22,31.46067415730337,23.28246408407401,1.4666666666666666,16.97730404354354,20.274052842470226,0.9519267453669379
88,35728,35,,,,88,45055,12,0.0,26.105575459023733,0.34285714285714286,,,
127,31369,38,148.1736424440483,37650.69992858414,35.1308416997871,146,38638,23,14.960629921259844,23.17255889572508,0.6052631578947368,16.67215940476245,20.02518387128738,0.9244958342049236
21,7791,5,,,,22,8374,4,4.761904761904762,7.482993197278912,0.8,,,
49,23422,12,58.125572698994716,27986.73503693675,11.133174934692873,65,26408,5,32.6530612244898,12.748697805482026,0.4166666666666667,18.623617753050443,19.48909161018166,0.9277645778910727
34,15232,17,,,,43,16870,14,26.47058823529412,10.753676470588236,0.8235294117647058,,,
155,36735,45,,,,161,41063,8,3.870967741935484,11.781679597114469,0.17777777777777778,,,
131,32750,4,,,,170,33582,5,29.770992366412212,2.5404580152671756,1.25,,,
73,14965,31,,,,81,19588,51,10.95890410958904,30.89208152355496,1.6451612903225807,,,
76,32680,11,,,,84,35317,1,10.526315789473683,8.069155446756426,0.09090909090909091,,,
116,39556,46,,,,122,42771,72,5.172413793103448,8.12771766609364,1.565217391304348,,,
95,19665,18,111.66732393200284,23680.76389168226,15.40514075677157,125,22143,29,31.57894736842105,12.601067887109076,1.6111111111111112,17.544551507371413,20.42086901440255,0.855841153153976
122,25254,22,,,,132,28112,3,8.19672131147541,11.317019086085372,0.13636363636363635,,,
133,79667,26,155.81499384959662,95880.43658692279,24.77405549031266,147,107060,25,10.526315789473683,34.384374960774224,0.9615384615384616,17.15413071398242,20.35150888940564,0.9528482880889484
132,38940,24,,,,139,48460,41,5.303030303030303,24.447868515665125,1.7083333333333333,,,
41,18860,23,49.01144026667504,22678.855217642704,21.242472167369986,54,25600,40,31.70731707317073,35.73700954400849,1.7391304347826086,19.540098211402533,20.24843699704509,0.9235857464073907
125,55875,37,,,,163,58417,54,30.4,4.5494407158836685,1.4594594594594594,,,
40,18640,3,,,,51,25919,5,27.500000000000004,39.05042918454936,1.6666666666666667,,,
46,22126,32,,,,51,22237,46,10.869565217391305,0.5016722408026756,1.4375,,,
118,52392,18,,,,139,69223,32,17.796610169491526,32.125133608184456,1.7777777777777777,,,
20,4160,12,,,,26,4885,12,30.0,17.427884615384613,1.0,,,
116,36308,35,,,,139,43913,13,19.82758620689655,20.94579706951636,0.37142857142857144,,,
75,24450,38,,,,85,28091,24,13.333333333333334,14.89161554192229,0.631578947368421,,,
152,44992,3,,,,169,54128,3,11.18421052631579,20.305832147937412,1.0,,,
40,14600,28,46.46626196319008,17316.964485225,24.552702534187826,40,15045,29,0.0,3.047945205479452,1.0357142857142858,16.165654907975195,18.60934578921232,0.876882233363851
62,31000,47,,,,77,37180,13,24.193548387096776,19.93548387096774,0.2765957446808511,,,
172,60200,9,200.78149188646535,72215.53041855349,7.9867989958419265,185,68852,2,7.55813953488372,14.372093023255813,0.2222222222222222,16.73342551538683,19.95935285474002,0.8874221106491029
155,64325,46,,,,171,73514,54,10.32258064516129,14.2852701127089,1.173913043478261,,,
48,19200,18,,,,51,21413,4,6.25,11.526041666666668,0.2222222222222222,,,
166,47144,50,195.49264697604883,56759.29902642183,47.82284866404625,175,48740,43,5.421686746987952,3.385372475818768,0.86,17.766654804848695,20.39559440527285,0.9564569732809249
175,39725,20,,,,233,44657,14,33.14285714285714,12.41535556954059,0.7,,,
147,72471,13,172.80173769823045,87311.07035311371,11.184619383725018,197,94286,9,34.01360544217687,30.101695850754094,0.6923076923076923,17.55220251580303,20.477253457401872,0.8603553372096168
55,30415,20,,,,64,31713,25,16.363636363636363,4.267631103074141,1.25,,,
94,33652,38,110.58938819319958,40296.42148779846,36.405902251130314,101,37922,12,7.446808510638298,12.688696065612742,0.3157894736842105,17.64828531191445,19.744506976698155,0.9580500592402714
29,7540,18,,,,33,7600,8,13.793103448275861,0.7957559681697612,0.4444444444444444,,,
154,87472,30,,,,167,117209,39,8.441558441558442,33.99602158404975,1.3,,,
147,29988,28,170.4341552513568,35811.30617574868,26.14145384019797,150,34133,16,2.0408163265306123,13.822195544884622,0.5714285714285714,15.941602211807346,19.41878810106936,0.9336233514356417
49,10437,18,,,,55,12519,8,12.244897959183673,19.94826099453866,0.4444444444444444,,,
32,16960,4,36.54882098147313,20345.37910493326,3.984119070550184,39,18207,5,21.875,7.352594339622641,1.25,14.215065567103524,19.960961703615926,0.996029767637546
157,79442,36,184.37053769848282,95251.19654860468,34.93618977133539,204,87752,24,29.936305732484076,10.460461720500492,0.6666666666666666,17.43346350221836,19.90030028021032,0.9704497158704276
170,82450,3,,,,197,98197,0,15.88235294117647,19.098847786537295,0.0,,,
149,63623,26,,,,149,87517,37,0.0,37.555600961916284,1.4230769230769231,,,
39,8658,49,,,,49,11921,38,25.64102564102564,37.687687687687685,0.7755102040816326,,,
177,44604,37,,,,233,47283,38,31.63841807909605,6.006187785848803,1.027027027027027,,,
61,27023,31,70.22227254068409,32562.025237642934,29.512697777085137,77,37788,3,26.229508196721312,39.8364356289087,0.0967741935483871,15.118479574891946,20.497447498956202,0.9520225089382303
94,22278,27,,,,103,26966,11,9.574468085106384,21.043181614148487,0.4074074074074074,,,
144,52272,10,,,,177,64448,13,22.916666666666664,23.293541475359657,1.3,,,
58,28304,12,,,,60,36228,1,3.4482758620689653,27.996042962125493,0.08333333333333333,,,
77,43351,20,,,,102,53539,33,32.467532467532465,23.50118797720929,1.65,,,
34,15198,46,38.73060029206894,18418.048640975074,41.81457522362592,34,20175,70,0.0,32.74772996446901,1.5217391304347827,13.913530270791007,21.187318337775192,0.9090125048614331
97,22698,8,113.95813747655723,27438.410484479427,6.5204859480673205,115,24362,8,18.556701030927837,7.331042382588775,1.0,17.482615955213635,20.884705632564224,0.8150607435084151
101,46056,23,,,,134,61440,27,32.67326732673268,33.40281396560709,1.173913043478261,,,
62,17732,36,72.18506489879609,21141.757614393562,33.65096494048662,64,19962,7,3.225806451612903,12.576133543875478,0.19444444444444445,16.427524030316267,19.22940229186534,0.9347490261246283
157,32185,42,,,,207,41310,19,31.84713375796178,28.351716638185493,0.4523809523809524,,,
81,19764,50,,,,100,20131,81,23.456790123456788,1.8569115563651082,1.62,,,
83,37018,44,,,,97,48901,16,16.867469879518072,32.10059970825004,0.36363636363636365,,,
153,54315,13,,,,172,69488,11,12.418300653594772,27.93519285648532,0.8461538461538461,,,
54,16740,9,,,,59,21415,6,9.25925925925926,27.927120669056155,0.6666666666666666,,,
162,88776,46,189.81060271471878,106434.14199999263,41.68671276643332,205,119415,24,26.543209876543212,34.51270613679373,0.5217391304347826,17.167038712789374,19.890670902037293,0.9062328862268112
41,21197,21,48.08951026152449,25960.559290331686,19.795718426372346,49,23988,14,19.51219512195122,13.166957588337972,0.6666666666666666,17.291488442742654,22.472799407141043,0.9426532583986832
96,28992,32,,,,107,29068,23,11.458333333333332,0.2621412803532009,0.71875,,,
41,22755,7,48.38683194518077,27070.56942426515,6.9936956005094455,50,30868,0,21.951219512195124,35.65370248297078,0.0,18.0166632809287,18.965367718150524,0.9990993715013493
124,49972,4,,,,155,55043,2,25.0,10.147682702313295,0.5,,,
150,87900,14,,,,159,122557,13,6.0,39.42775881683732,0.9285714285714286,,,
37,13320,21,,,,49,16747,3,32.432432432432435,25.72822822822823,0.14285714285714285,,,
55,24860,33,,,,70,26331,10,27.27272727272727,5.917135961383749,0.30303030303030304,,,
135,74250,3,,,,136,102542,3,0.7407407407407408,38.10370370370371,1.0,,,
167,57949,9,,,,206,64753,13,23.353293413173652,11.741358780997084,1.4444444444444444,,,
23,12627,25,,,,30,15899,3,30.434782608695656,25.912726696760906,0.12,,,
46,24288,12,,,,60,27278,7,30.434782608695656,12.31060606060606,0.5833333333333334,,,
35,16345,21,,,,45,20988,18,28.57142857142857,28.406240440501684,0.8571428571428571,,,
157,34854,18,,,,192,37052,16,22.29299363057325,6.306306306306306,0.8888888888888888,,,
163,37490,23,,,,220,39583,29,34.96932515337423,5.58282208588957,1.2608695652173914,,,
60,22020,21,69.26839993730059,26870.764978384173,18.885134515222173,65,22705,3,8.333333333333332,3.1108083560399638,0.14285714285714285,15.447333228834308,22.028905442253286,0.8992921197724845
60,33900,27,,,,73,38998,10,21.666666666666668,15.03834808259587,0.37037037037037035,,,
49,20580,24,,,,52,24516,14,6.122448979591836,19.12536443148688,0.5833333333333334,,,
159,60420,43,,,,200,74864,50,25.78616352201258,23.905991393578287,1.1627906976744187,,,
25,9400,34,,,,29,12215,45,16.0,29.946808510638295,1.3235294117647058,,,
177,60534,42,,,,177,62418,16,0.0,3.112300525324611,0.38095238095238093,,,
22,5984,47,26.996000373837468,7037.13698962502,43.65101126726351,27,6460,5,22.727272727272727,7.954545454545454,0.10638297872340426,22.709092608352126,17.599214398813835,0.9287449205800747
170,40970,44,,,,204,45669,48,20.0,11.4693678301196,1.0909090909090908,,,
166,77356,14,,,,172,92106,9,3.614457831325301,19.06768705724184,0.6428571428571429,,,
122,37942,38,,,,150,40760,54,22.950819672131146,7.427125612777397,1.4210526315789473,,,
88,46024,18,,,,93,52767,17,5.681818181818182,14.651051625239006,0.9444444444444444,,,
146,47450,12,,,,153,61423,8,4.794520547945205,29.447839831401474,0.6666666666666666,,,
69,13938,27,,,,76,15799,26,10.144927536231885,13.35198737265031,0.9629629629629629,,,
32,7360,3,38.40363315974918,9517.296719204818,2.194242516132048,39,9142,1,21.875,24.211956521739133,0.3333333333333333,20.011353624216177,29.311096728326337,0.7314141720440159
107,46331,31,124.90284568454753,55283.96714071265,29.160192277531838,140,64393,45,30.8411214953271,38.984697071075516,1.4516129032258065,16.731631480885543,19.323923810650864,0.9406513637913496
163,93073,10,,,,196,128460,4,20.245398773006134,38.02069343418607,0.4,,,
140,47040,50,,,,147,65252,31,5.0,38.715986394557824,0.62,,,
62,36146,10,,,,83,43314,4,33.87096774193548,19.830686659658053,0.4,,,
79,44556,18,92.43736422290061,53420.933440610715,16.532419758808736,90,52157,8,13.924050632911392,17.059430828620165,0.4444444444444444,17.009321801140015,19.896160877571408,0.918467764378263
119,54145,46,139.868574615865,64931.39970612393,43.289933564549415,131,62962,62,10.084033613445378,16.28405208237141,1.3478260869565217,17.53661732425629,19.921321832346344,0.9410855122728133
90,18360,28,,,,96,25395,39,6.666666666666667,38.31699346405229,1.3928571428571428,,,
149,68093,28,175.45284994856507,81677.27744706576,26.643328937729187,192,69624,19,28.859060402684566,2.2483955766378334,0.6785714285714286,17.753590569506763,19.949594594254563,0.9515474620617567
177,50091,42,,,,203,53158,18,14.689265536723164,6.122856401349544,0.42857142857142855,,,
56,31024,8,,,,63,31597,14,12.5,1.8469571944301186,1.75,,,
75,20700,15,,,,83,27617,17,10.666666666666668,33.41545893719807,1.1333333333333333,,,
37,14282,11,,,,48,17312,13,29.72972972972973,21.215516034168882,1.1818181818181819,,,
160,62560,33,,,,161,77271,54,0.625,23.51502557544757,1.6363636363636365,,,
33,15477,12,,,,33,18454,5,0.0,19.234993861859532,0.4166666666666667,,,
32,15744,17,38.47789411218736,18986.882183886348,14.94181235491823,35,21597,26,9.375,37.176067073170735,1.5294117647058822,20.24341910058549,20.5975748468391,0.8789301385246018
64,26880,20,,,,67,36134,21,4.6875,34.427083333333336,1.05,,,
101,41511,44,119.69125118867737,49555.78804042909,41.52027850619268,101,42259,15,0.0,1.8019320180193203,0.3409090909090909,18.50618929572017,19.379894583192627,0.9436426933225609
53,17755,35,,,,61,22725,60,15.09433962264151,27.99211489721205,1.7142857142857142,,,
123,58548,28,,,,145,78628,38,17.88617886178862,34.29664548746328,1.3571428571428572,,,
150,48150,25,176.06475002993508,57977.70408608352,22.90385369177447,173,56337,12,15.333333333333332,17.003115264797508,0.48,17.376500019956723,20.41060038646629,0.9161541476709787
61,15982,42,,,,75,18873,39,22.950819672131146,18.08910023776749,0.9285714285714286,,,
68,28900,33,,,,76,39455,30,11.76470588235294,36.522491349480966,0.9090909090909091,,,
155,46190,26,,,,177,52229,9,14.193548387096774,13.074258497510282,0.34615384615384615,,,
51,20247,44,,,,66,23140,20,29.411764705882355,14.288536573319504,0.45454545454545453,,,
60,35700,9,,,,77,38511,13,28.333333333333332,7.873949579831933,1.4444444444444444,,,
163,66993,20,190.18605270455805,80189.2137172284,17.572555184263443,219,91432,9,34.355828220858896,36.47993073903243,0.45,16.678559941446657,19.69789935848282,0.8786277592131722
102,50286,21,,,,137,60113,31,34.31372549019608,19.5422185101221,1.4761904761904763,,,
149,56322,28,,,,153,71885,14,2.684563758389262,27.632186357018572,0.5,,,
38,20748,38,,,,47,24119,30,23.684210526315788,16.247349142085984,0.7894736842105263,,,
31,12307,48,,,,37,15904,64,19.35483870967742,29.227269033883157,1.3333333333333333,,,
46,23598,37,,,,61,32919,49,32.608695652173914,39.49911009407577,1.3243243243243243,,,
100,54600,20,,,,124,75543,31,24.0,38.357142857142854,1.55,,,
31,9641,36,,,,41,9917,40,32.25806451612903,2.862773571206306,1.1111111111111112,,,
162,79866,34,,,,179,85618,60,10.493827160493826,7.2020634562892845,1.7647058823529411,,,
20,5460,11,23.987420828115432,6878.5228084474975,10.10699917953469,21,7359,13,5.0,34.78021978021978,1.1818181818181819,19.937104140577162,25.980271216987134,0.9188181072304263
170,86530,15,,,,194,112156,8,14.117647058823529,29.615162371431875,0.5333333333333333,,,
69,14904,12,80.71183739974084,18500.498097549586,10.235405277768523,71,20438,9,2.898550724637681,37.1309715512614,0.75,16.97367739092876,24.13109297872776,0.8529504398140436
101,44036,32,118.16934349484691,52930.360734047375,29.95766998006243,114,45770,34,12.871287128712872,3.937687346716323,1.0625,16.999349994897933,20.19793063413429,0.936177186876951
148,67932,18,,,,161,68802,18,8.783783783783784,1.2806924571630454,1.0,,,
61,29036,39,,,,82,32279,18,34.42622950819672,11.168893787023006,0.46153846153846156,,,
122,40138,29,,,,151,53203,25,23.770491803278688,32.55020180377697,0.8620689655172413,,,
149,75543,19,,,,172,90119,11,15.436241610738255,19.29497107607588,0.5789473684210527,,,
153,52938,31,179.3727787869164,63350.68795125316,27.189628688813272,161,60141,16,5.228758169934641,13.606483055650006,0.5161290322580645,17.237110318246014,19.669590750034306,0.8770847964133314
85,21080,26,,,,113,26210,30,32.94117647058823,24.33586337760911,1.1538461538461537,,,
98,57134,3,,,,115,66663,3,17.346938775510203,16.678335141947002,1.0,,,
43,9245,15,,,,43,9600,17,0.0,3.839913466738778,1.1333333333333333,,,
169,88049,9,198.2433121075302,106292.26997258615,8.450324419473105,200,88056,5,18.34319526627219,0.007950118683914638,0.5555555555555556,17.303734974869933,20.719451637822285,0.9389249354970117
75,44850,48,,,,90,57009,16,20.0,27.11036789297659,0.3333333333333333,,,
20,10600,9,,,,23,11405,5,15.0,7.594339622641509,0.5555555555555556,,,
149,37399,9,,,,199,46435,6,33.557046979865774,24.161073825503358,0.6666666666666666,,,
36,8460,18,,,,45,11063,3,25.0,30.768321513002366,0.16666666666666666,,,
131,35632,18,,,,132,41253,16,0.7633587786259541,15.77514593623709,0.8888888888888888,,,
28,15736,25,,,,37,18024,42,32.142857142857146,14.539908490086425,1.68,,,
26,12324,46,,,,29,12827,51,11.538461538461538,4.081467056150601,1.108695652173913,,,
123,47601,5,,,,128,59869,6,4.0650406504065035,25.77256780319741,1.2,,,
59,33158,12,,,,59,34285,8,0.0,3.398878098799686,0.6666666666666666,,,
112,56896,3,,,,146,58111,5,30.357142857142854,2.1354752530933636,1.6666666666666667,,,
28,16772,26,,,,31,17584,18,10.714285714285714,4.841402337228715,0.6923076923076923,,,
24,6624,45,,,,27,8277,60,12.5,24.954710144927535,1.3333333333333333,,,
20,6140,21,,,,25,7140,27,25.0,16.286644951140065,1.2857142857142858,,,
101,28381,3,,,,126,29130,1,24.752475247524753,2.6390895317289735,0.3333333333333333,,,
151,59796,27,,,,185,81288,31,22.516556291390728,35.94220349187236,1.1481481481481481,,,
169,51038,3,197.0247763758016,61425.92934902752,3.1624538822715977,172,68327,3,1.7751479289940828,33.87475998275794,1.0,16.5827079146755,20.353323698082846,1.0541512940905327
